0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,label
3.265152753398228e-32,0.3576502560702066,0.5916013436149188,3.986710407596595,38.11780607673664,0.2887200818296714,0.18362294344023264,0.0523296765160951,0.024327719900631376,0.018169413220233088,0.015605132250717975,0.015751714985709472,0.015833710002444146,0.016089345798277373,0.016352243210901594,0.016662841562121795,0.01682125281245136,0.01702025960815576,0.017214216710666332,0.017380468690265428,0.017529071858190786,0.017663686664929356,0.017776591202222053,0.01788302338178186,0.017975211459471202,0.018056457332604046,0.0181289476599154,0.018195952314341176,0.018256897779616095,0.01831049075221379,0.01836254386083144,0.018404679217304574,0.01844925643975736,0.018489963420969313,0.018522016016652022,0.018552480602041652,0.01858102911820643,0.018609671322810353,0.018632052109057544,0.018653070554442368,0.018676172277793678,0.01869461333069886,0.01871410421539474,0.01873170600254854,0.0187471920568493,0.01876088066432153,0.018774338948286385,0.0187871672828417,0.018800359334829066,0.018809317892998587,0.018818011081581033,0.01882776896654225,0.01883711105326889,0.01884649418584287,0.018853762767951802,0.01886135491684424,0.018867131136799706,0.018873436192293508,0.018880916246089435,0.01888572155862776,0.018889628987227684,0.01889306614704087,0.01889730469230892,0.01890087181948488,0.018906196540912582,0.01890797458807984,0.018911198731482264,0.01891188412729536,0.018915692901132906,0.01891697291717987,0.01891921369480256,0.018920537337836548,0.018920209710872014,0.018922564282907,0.018921238617596887,0.01892200979712557,1.0
0.0,0.19067458359222492,0.17761382266705023,35.897611605027585,7.2088142174928524,1.7682326897858789,0.502272483719039,0.10615092672105772,0.07053972944282214,0.05013594810868219,0.03786285499266823,0.029915392652773404,0.02363856000788478,0.019348686886924527,0.0160352571918757,0.013495390997628564,0.011580396281885149,0.010025974740941163,0.008770290704063042,0.007721303227330688,0.006856031601992869,0.006113517245351533,0.005489245046656999,0.004942788506197406,0.0044804226479860905,0.00407346901659364,0.0037155868680990175,0.0033994199106295265,0.0031193599156433644,0.002869742742011061,0.0026466740009681244,0.002447490910864122,0.0022674117959722625,0.002104208180674274,0.0019557921277443507,0.0018217072298585934,0.0016991552013842,0.0015861455510380166,0.0014840348911024006,0.0013892267970610972,0.001303053001477238,0.0012228008862383987,0.0011498107738701266,0.0010807818129171063,0.0010183411677025564,0.0009595324040083111,0.0009062404386639691,0.0008556657278235915,0.0008090900117316711,0.0007658080584420881,0.0007255165656332729,0.0006882256364398041,0.0006534744524008729,0.0006216450300230234,0.0005913590878358155,0.0005635155362103478,0.0005373669867618928,0.0005138724113066609,0.0004916240962202499,0.000471490231035184,0.0004523706069071261,0.0004348350693796377,0.00041904774911899885,0.0004047271043966807,0.0003914448515705194,0.0003793590016636844,0.00036870205582601937,0.00035899598245051377,0.00035080863218725576,0.00034359593564558437,0.00033726022076967276,0.00033196992467259575,0.000328050447230244,0.0003250136311771783,0.0003229510566437271,0.00032210622701557936,1.0
6.173179424393524e-34,0.10602820929403982,0.5083119397032304,4.968850579163858,11.585533252932905,1.057659148415365,0.14382882329637042,0.2935376455874417,0.025752109943109575,0.05529809251663988,0.04508299325863592,0.03762270052563049,0.03207500254393461,0.03069726105372482,0.028543213424801036,0.02726791071433955,0.026183356055968044,0.025277369466796,0.024546465293217665,0.02392716770246259,0.023400395643738307,0.022957782320073162,0.022576570137105137,0.022247589569379868,0.021962751450999293,0.02171083960972292,0.02148944424288945,0.02129208346515331,0.02111558309557721,0.020960676228994127,0.02082158055278887,0.02069759295018768,0.020583376623639616,0.02047873734726018,0.020386626683350676,0.020299720225679337,0.020222070308570643,0.020152251155665157,0.02008623246353263,0.020025147654212688,0.01997064378758097,0.019919493719385842,0.01986832747023904,0.019826999879259954,0.019787252864832534,0.01975147272975366,0.01971595083638878,0.01968358992833094,0.019653393013366296,0.019624001656906077,0.01959922399332346,0.01957359112137716,0.01955336506977329,0.019531820363152652,0.01951127045021465,0.019493896100239314,0.019476911310523932,0.019461081651798055,0.019448378671267027,0.019435369864364782,0.01942279974864182,0.019410641750536896,0.01940020094337059,0.019392508599620377,0.0193811359714683,0.019375879056103183,0.019368816036780277,0.01936091828230088,0.01935698137749948,0.019351248227924493,0.019347004428736856,0.01934494200009284,0.01934206427505616,0.01933906677879702,0.019340374440812973,0.019337865055882784,1.0
2.7937463246263585e-32,0.29010244639863814,3.175003387915799,0.48074778624277503,1.6151900232238872,7.449466523432178,0.8256019281650547,0.6745252720118518,0.24021628233389164,0.1713499479563962,0.1388823844178086,0.10691238688803568,0.0898564924256819,0.0750761747596718,0.06347063799875635,0.05467295610572366,0.04767567543233461,0.04199019041106443,0.03733219991958829,0.03344069105023303,0.030169942426066684,0.02739216060489982,0.02498206156241423,0.022921607369420016,0.021126824506927308,0.019536383530571036,0.018149360721240505,0.016916633155891755,0.015813080577469583,0.014834448280708118,0.01395500526499762,0.01316304182388145,0.012449239923109258,0.011796643831740339,0.011211595191779144,0.010671389036367098,0.010178820880484052,0.009734190236711477,0.0093192909022069,0.008939067504576133,0.008592209942538082,0.008268231301191316,0.00797265205509121,0.007697817192829616,0.0074425299097850735,0.007207720602513963,0.006988458383665762,0.006784020400851468,0.0065972829638927906,0.0064211716941181525,0.006257280580223869,0.006107925885715579,0.005966463428757064,0.005833606515709282,0.005712645258325274,0.0055986107307544174,0.005493743162335861,0.005397446930665239,0.005307525949519353,0.005224531356149941,0.005146873853918365,0.00507581595675083,0.0050115082836551215,0.004951280313203422,0.004898092835590161,0.004849427881058488,0.00480599798848738,0.004766992342172917,0.00473255280775871,0.00470270398703923,0.004677669951221052,0.004656922567001079,0.004639947181061932,0.00462827322140103,0.004619429595047471,0.0046156736188697435,1.0
9.436291457320878e-32,1.7307113505091414,4.711209383833257,34.06534622239136,4.886923545750835,2.385866102763681,0.6473917954598107,0.41882735961358386,0.10810469820972245,0.0588574182546889,0.03632221178218269,0.026507301116689794,0.020271307270437307,0.016369711772168036,0.014147161097184712,0.012765596348092772,0.011633613319370649,0.01093879370961789,0.01042282975940809,0.010046135239582242,0.00978651165481975,0.00959843821884274,0.009452231424691673,0.009343669262180021,0.009262585597391461,0.009200870300845373,0.00914912543482207,0.009115273355466635,0.009091746985113516,0.0090699658807055,0.009054638052749696,0.009046285108207259,0.009037448974618396,0.009030052354660194,0.009028097447298131,0.009026132700008002,0.009023880931139337,0.009025286589066603,0.00902497891537883,0.009027287539434143,0.009028027787228388,0.009030984601721354,0.00903212167582855,0.009034305425777578,0.009037375949854752,0.009040241552546084,0.009042275214914812,0.009044917890849567,0.009047038410423994,0.009048554621402161,0.009051646243220983,0.009053566337439508,0.009056298184179808,0.00905788294283708,0.009059082243904535,0.0090612322460239,0.009062706727804029,0.00906585627264243,0.009067189127741192,0.009069154906337579,0.00906990672877222,0.009070425350806452,0.009071817943555004,0.0090728488604681,0.009074149301673003,0.009074968387066396,0.009076170747986447,0.009077687680129542,0.009078049530575045,0.009077398100491879,0.009078556255019176,0.009080364629133874,0.00908010960445809,0.009080454445788479,0.009080019406885133,0.009081162175021843,1.0
8.999577276553865e-33,0.42042060486043986,1.0236164798481502,20.69665407795624,41.61498307045606,0.6513432967484862,0.64146058737517,0.05204971984474204,0.05800048105691296,0.029157761991154045,0.024609159917725353,0.020829697886067557,0.01895276662172312,0.01762275261926309,0.016722982603496955,0.015848856655568507,0.01534434379226998,0.014863887055181988,0.014507060721487924,0.01420005418565556,0.013948353796524229,0.013739547820086236,0.013558823474159773,0.01340469090395662,0.013268909796259111,0.013152991365176874,0.013051558716950877,0.012963576246331968,0.012883563998918997,0.012813627774797321,0.0127534843879188,0.012695848755673277,0.012645230836154953,0.012596966256914708,0.012556234888099396,0.012522281019815295,0.012488510536131281,0.01245600999079893,0.012430257222626131,0.012401341514601894,0.012379305277373463,0.01235589903024377,0.012335171868457992,0.012316868101064261,0.012300016330200655,0.012283652401085001,0.01226976629463403,0.012256302504270351,0.012242056084359078,0.012230547397925734,0.012219891839285455,0.012210630807192712,0.012199413330101445,0.012189623776222989,0.012182793386088858,0.012175426567820318,0.012168434512853214,0.012162242931011261,0.012156030307509317,0.012149864004273788,0.01214332952251154,0.012139063685956278,0.012135165719543128,0.012131920147294781,0.012128088860360405,0.012123502842513421,0.012122209754039649,0.012120174064643328,0.012117097181517864,0.012115013748668397,0.012112809562976334,0.012113108749496393,0.01211072267106015,0.012109129725215073,0.01210917592943298,0.01210903248613237,1.0
3.773292150645827e-32,0.060705318845559776,0.46174794896826926,8.631872480822498,10.436146411743374,0.12369257749655595,0.36724974157671514,0.022959967359807994,0.07746819279482223,0.046654775932238025,0.036091165946806225,0.03232890589284839,0.02815126101592611,0.02653041264143817,0.024822014346110876,0.023417161529427813,0.022158717693637107,0.021125695964711512,0.02028332339463856,0.019567754475325286,0.01896487452507483,0.01844959355299663,0.018004596737097426,0.017616929552376984,0.01728039326538136,0.016982892834644044,0.01672107277428601,0.016489740010123367,0.016282726171048797,0.01609978283285749,0.015930541237598694,0.015779306003884726,0.015644661533500373,0.015523507014511953,0.015411772256107632,0.015309767521522492,0.015215822146173811,0.015130576265406686,0.01505370220674929,0.014980786120997515,0.014912790610352158,0.014853740669444145,0.014797258677496145,0.014743843694038472,0.014695504559271448,0.014650362484742201,0.01460746638400519,0.01457071832693826,0.014533848701010203,0.014499455177214602,0.014467512513385277,0.014438919457426213,0.014411877906939994,0.01438745962642101,0.014365430257201002,0.014343274169178606,0.014322389245731993,0.014303059585659096,0.014286649685778266,0.014270418638799423,0.014256045576549907,0.014241982290011774,0.014230721752046043,0.014218218893904497,0.014207939030556409,0.014200335170703205,0.014190444933157137,0.014182914655812586,0.01417699510074361,0.014171402843804866,0.014166028894195978,0.014162599671856284,0.014158137507766618,0.01415581536123428,0.014154370128428375,0.014154316370454011,1.0
8.16288188349557e-33,0.04549811780966495,1.0015824543575977,1.7459502436741283,18.68467789499821,0.7196341467907337,0.29389926301562075,0.010264329835750884,0.03894453323966688,0.03178968429386716,0.025359668405338247,0.025137671110509862,0.021292478819138018,0.02123732478575435,0.019846326598054725,0.019110900360094822,0.018642045438793935,0.018104044948965507,0.017680925511233406,0.017332125688484475,0.017038630175653487,0.016788434872130418,0.016573048568366923,0.01638771039495667,0.016225099966146354,0.016086899355972826,0.01595814359958687,0.0158465430827818,0.015748013587105397,0.015661479367990564,0.015580727889700491,0.015509177795800966,0.015445408583075746,0.015386848789070696,0.015332663834508656,0.015285923257719197,0.015240256155314586,0.01519862522753711,0.015163184740917181,0.015128429892156927,0.015097412640297353,0.01506864583535622,0.015039547314614442,0.015015612911775411,0.014993199281484543,0.014971987597379575,0.014953507943127272,0.014933294564276027,0.01491652281980472,0.01490056430147528,0.01488619090905746,0.014873315414353744,0.014860144584792344,0.014846365949422704,0.014835895395163709,0.014825698014853405,0.014816981439031878,0.014806114446903506,0.01479984470256858,0.014791324315656393,0.014784966512543619,0.014779376004939348,0.014772986518062001,0.01476866482318031,0.014761628291614513,0.01475988922244481,0.014753232378731378,0.014749474587069492,0.014747847577389357,0.014744375067096749,0.01474285713818422,0.01474138133895762,0.014738061751113555,0.014737678754854851,0.014737369272365079,0.01473726197860826,1.0
9.436291457320878e-32,0.021728388389233338,0.21750164859998716,49.040827856860844,9.126899785603305,4.221871169217789,0.5086677421690777,0.1594877797972929,0.09569470200506654,0.10079363484308967,0.07702944661260969,0.059798645970164106,0.05184736342876404,0.045519694341715246,0.04151879024324175,0.0380238790564664,0.035366206823651956,0.03320073748296683,0.03141162707434725,0.029896009518248046,0.02864738142124847,0.027590684461095975,0.02668604830589593,0.025892841749019024,0.02521135325658756,0.02461625758669072,0.024096749418622432,0.02363054168643371,0.02321434976172343,0.02284971009304096,0.022517709050614797,0.022216788919947404,0.021947198042778324,0.021709527388178603,0.021493226636339735,0.021287583034480844,0.021104047634706777,0.020936891657924568,0.020784678934560145,0.020640545383052288,0.020510239473206567,0.02038970150007026,0.020282047212883788,0.02017941712165223,0.020083315159595758,0.01999530209722724,0.019915898428613698,0.019840508988181293,0.019768587725308328,0.01970237903788855,0.019643697646141257,0.019585693944228537,0.01953230568313727,0.019486380062980074,0.01944065710029479,0.019397708389361064,0.019357948771881177,0.01932148226168176,0.019288388936742916,0.01925807571432022,0.01922812600890542,0.019203437864894656,0.01917892065946304,0.019157420605665675,0.019136228531225288,0.019119123175911665,0.01910260397338292,0.01908773473867316,0.019074883869915755,0.019063792241228873,0.019055293349433608,0.019047794708000373,0.019039584172508554,0.0190357175649685,0.019032287710034863,0.019031656588173542,1.0
7.367000899854751e-33,0.08014984468205552,0.33535047041698585,2.5765789643402908,8.351234742146799,1.1975706482045096,0.18282069700139902,0.2815852642025331,0.10967216848641102,0.060721867683380296,0.058307147035424396,0.04413266021408852,0.03860308823129991,0.03494265637838431,0.03176764473562366,0.029827267315435987,0.028118000864340523,0.026723300515666248,0.025610594093054093,0.024685592933125756,0.02390471145819328,0.023246277477426556,0.02268307112612458,0.022197001469147448,0.02177716182968081,0.02140837902676404,0.021085775212067993,0.020798506890584115,0.02054372946474994,0.02031377512503959,0.02011191361449545,0.01993117346388355,0.019762360503554913,0.01961492188505981,0.01947981052432306,0.01935591230298916,0.01924204930719367,0.019140115705057192,0.01904435587908532,0.01895753628149239,0.018874669068632978,0.01880369121516318,0.018734460991095544,0.01867163277367691,0.018613099357902264,0.018559662760498412,0.018508297199257197,0.018462266107331978,0.0184214334809914,0.018379646786861256,0.018342142043616925,0.01830749350128524,0.01827550942131072,0.018244561667715428,0.01821663686860028,0.018191290627284556,0.01816726126260559,0.01814645884419818,0.018125490380554457,0.01810671468634938,0.018088125789875363,0.018073393982828753,0.01805684000270719,0.018044180824211803,0.018033670440658404,0.01802077405709845,0.018011325321183512,0.018001620530495074,0.017995291460861613,0.017986062936235673,0.017981602483973947,0.017977604914472277,0.01797311331187679,0.017969395851052318,0.017968289555990464,0.017967623794834874,1.0
